"","X","channelId","videoId","textDisplay","textOriginal","authorDisplayName","authorProfileImageUrl","authorChannelUrl","authorChannelId.value","canRate","viewerRating","likeCount","publishedAt","updatedAt","id","parentId","moderationStatus"
"2050",2050,"UCeY0bbntWzzVIaj2z3QigXg","oZUot1er0F4","True , voting Trump","True , voting Trump","@CommaderJohn","https://yt3.ggpht.com/QFflA-WStjgBeEJvoN20632r2HwqBS19pP1TzlbYtJcGKQgQ7gK_Hrqqp4T303g4eJIcf6sJ2A=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/channel/UCwxNX2GeYu9G7bG5hAK_L5g","UCwxNX2GeYu9G7bG5hAK_L5g",TRUE,"none",11,"2023-11-06T23:18:12Z","2023-11-06T23:18:12Z","UgwWQIg3NngopOKN3kd4AaABAg.9wn7cfvBdkn9wn9qiB6iiS","UgwWQIg3NngopOKN3kd4AaABAg",NA
"2051",2051,"UCeY0bbntWzzVIaj2z3QigXg","oZUot1er0F4","@@CommaderJohn our lives Depend on It!","@@CommaderJohn our lives Depend on It!","@michaelmccoy8006","https://yt3.ggpht.com/ytc/AIf8zZSqDgEKzRJ-Zjd-G-GeuEOh5MnOZjltaLQX6g=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/channel/UCeepDZ8666essklRRv5UO2A","UCeepDZ8666essklRRv5UO2A",TRUE,"none",6,"2023-11-07T00:03:19Z","2023-11-07T00:03:19Z","UgwWQIg3NngopOKN3kd4AaABAg.9wn7cfvBdkn9wnF08smPNm","UgwWQIg3NngopOKN3kd4AaABAg",NA
"2052",2052,"UCeY0bbntWzzVIaj2z3QigXg","oZUot1er0F4","thanks!  Voting Trump!!!","thanks!  Voting Trump!!!","@pastorjoelbremer","https://yt3.ggpht.com/ytc/AIf8zZTi0TsQW9lDPtJKEMZWCk1qAMLSkZWp-TvYuMux=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/channel/UCIh_lRddykrq1kPibF6oy5Q","UCIh_lRddykrq1kPibF6oy5Q",TRUE,"none",4,"2023-11-07T00:25:23Z","2023-11-07T00:25:23Z","UgwWQIg3NngopOKN3kd4AaABAg.9wn7cfvBdkn9wnHXgdL1im","UgwWQIg3NngopOKN3kd4AaABAg",NA
"2053",2053,"UCeY0bbntWzzVIaj2z3QigXg","oZUot1er0F4","never Biden, he&#39;s a warmongerer","never Biden, he's a warmongerer","@mahaanpadri","https://yt3.ggpht.com/ytc/AIf8zZTaU7iFf2g8qkz3JWmoWa6sZ-WdSh3AsffnfqrtwJz40SB63RocnxBpaOu063ks=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/channel/UCfCaynUwSxS6CsfOlmhbi0A","UCfCaynUwSxS6CsfOlmhbi0A",TRUE,"none",0,"2023-11-07T00:43:31Z","2023-11-07T00:43:31Z","UgwWQIg3NngopOKN3kd4AaABAg.9wn7cfvBdkn9wnJbZm67qK","UgwWQIg3NngopOKN3kd4AaABAg",NA
"2054",2054,"UCeY0bbntWzzVIaj2z3QigXg","oZUot1er0F4","Voting for <U+0001F499><U+0001F499>Biden<U+0001F499><U+0001F499><br><U+0001F1FA><U+0001F1F8><U+0001F1FA><U+0001F1F8><U+0001F1FA><U+0001F1F8>President Biden 2024<U+0001F1FA><U+0001F1F8><U+0001F1FA><U+0001F1F8><U+0001F1FA><U+0001F1F8>","Voting for <U+0001F499><U+0001F499>Biden<U+0001F499><U+0001F499>
<U+0001F1FA><U+0001F1F8><U+0001F1FA><U+0001F1F8><U+0001F1FA><U+0001F1F8>President Biden 2024<U+0001F1FA><U+0001F1F8><U+0001F1FA><U+0001F1F8><U+0001F1FA><U+0001F1F8>","@chelsearunyan","https://yt3.ggpht.com/ytc/AIf8zZRwlaM9d2bKEmjo5WnGY341ZQ_JVSctv4hVlQ=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/channel/UCjRnoFZiSqz4Ot0DKrpYw8g","UCjRnoFZiSqz4Ot0DKrpYw8g",TRUE,"none",0,"2023-11-07T21:20:22Z","2023-11-07T21:20:22Z","UgwWQIg3NngopOKN3kd4AaABAg.9wn7cfvBdkn9wpX9Tr1pQc","UgwWQIg3NngopOKN3kd4AaABAg",NA
"2055",2055,"UCeY0bbntWzzVIaj2z3QigXg","oZUot1er0F4","Retake history about your friend hitler","Retake history about your friend hitler","@stevefisher2553","https://yt3.ggpht.com/ytc/AIf8zZQEh5ry3iVV8HvhgIwYqcLQmAFJlof9Wl63ww=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/channel/UCZFF0JcqlMwP5vUWlZNPMUw","UCZFF0JcqlMwP5vUWlZNPMUw",TRUE,"none",2,"2023-11-06T23:00:35Z","2023-11-06T23:00:35Z","UgyngolDKYZ6pDF5RlN4AaABAg.9wn7bs_Mx0h9wn7pcm_voC","UgyngolDKYZ6pDF5RlN4AaABAg",NA
"2056",2056,"UCeY0bbntWzzVIaj2z3QigXg","oZUot1er0F4","I suppose Social Media has banned Democrats, because you can&#39;t find anyone posting about how wonderful Biden is doing.","I suppose Social Media has banned Democrats, because you can't find anyone posting about how wonderful Biden is doing.","@downscale","https://yt3.ggpht.com/ytc/AIf8zZQOv4VsIzTa73xxrHMA4UbjctbtV-Dlu0pUcSrR=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/channel/UCSvQAy6ucWKCvlix3Veaypg","UCSvQAy6ucWKCvlix3Veaypg",TRUE,"none",0,"2023-11-06T23:02:46Z","2023-11-06T23:02:46Z","UgyngolDKYZ6pDF5RlN4AaABAg.9wn7bs_Mx0h9wn84bgIfT7","UgyngolDKYZ6pDF5RlN4AaABAg",NA
"2057",2057,"UCeY0bbntWzzVIaj2z3QigXg","oZUot1er0F4","@@stevefisher2553 what is you talking about","@@stevefisher2553 what is you talking about","@Cefon2121","https://yt3.ggpht.com/gr1EbE1SSqbNYzA_IAAoaX_GOLxRzC6bqzwjVvSUEUehN--zDaI8arRVX9ym2XKS_3xGgcKW1g=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/channel/UC-qUkL9Jk65CjM7cgl92dEQ","UC-qUkL9Jk65CjM7cgl92dEQ",TRUE,"none",0,"2023-11-06T23:12:45Z","2023-11-06T23:12:45Z","UgyngolDKYZ6pDF5RlN4AaABAg.9wn7bs_Mx0h9wn9Dl2G4uM","UgyngolDKYZ6pDF5RlN4AaABAg",NA
"2058",2058,"UCeY0bbntWzzVIaj2z3QigXg","oZUot1er0F4","@@Cefon2121 you chose cult over country and YOU LOST","@@Cefon2121 you chose cult over country and YOU LOST","@stevefisher2553","https://yt3.ggpht.com/ytc/AIf8zZQEh5ry3iVV8HvhgIwYqcLQmAFJlof9Wl63ww=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/channel/UCZFF0JcqlMwP5vUWlZNPMUw","UCZFF0JcqlMwP5vUWlZNPMUw",TRUE,"none",3,"2023-11-06T23:18:48Z","2023-11-06T23:18:48Z","UgyngolDKYZ6pDF5RlN4AaABAg.9wn7bs_Mx0h9wn9v4-1EIW","UgyngolDKYZ6pDF5RlN4AaABAg",NA
"2059",2059,"UCeY0bbntWzzVIaj2z3QigXg","oZUot1er0F4","I think this is the perfect opportunity for both side to come together &amp; pick a third party.","I think this is the perfect opportunity for both side to come together & pick a third party.","@wallywallerton1872","https://yt3.ggpht.com/ytc/AIf8zZQlsp4fmW48bpHVa6Yv3xr2BP-gEW3nMzRNMZGy5Q=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/channel/UCZifLyMGDhdBVzPWweagxmg","UCZifLyMGDhdBVzPWweagxmg",TRUE,"none",1,"2023-11-06T23:47:11Z","2023-11-06T23:47:11Z","UgxIy_fCS1-VPLKQdZJ4AaABAg.9wn7b7yLsJc9wnD9xxPkEb","UgxIy_fCS1-VPLKQdZJ4AaABAg",NA
"2060",2060,"UCeY0bbntWzzVIaj2z3QigXg","oZUot1er0F4","Agreed.","Agreed.","@DibTheMothman","https://yt3.ggpht.com/ytc/AIf8zZSC_RXTJEr7AUEC-U5Rh0zZ9hNhqNSplA9p2eTfvF9K8SZ9aa6v2z4ak2LfR3HI=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/channel/UC7jazaOUIDy_ZLt7U8xaEtA","UC7jazaOUIDy_ZLt7U8xaEtA",TRUE,"none",0,"2023-11-07T18:20:34Z","2023-11-07T18:20:34Z","UgxIy_fCS1-VPLKQdZJ4AaABAg.9wn7b7yLsJc9wpC_aG3emh","UgxIy_fCS1-VPLKQdZJ4AaABAg",NA
"2061",2061,"UCeY0bbntWzzVIaj2z3QigXg","oZUot1er0F4","Keep dreaming, basement ogre!","Keep dreaming, basement ogre!","@user-yr9lt7dz8k","https://yt3.ggpht.com/ytc/AIf8zZS_Piit0SKaab0OnrL7jGaPfoqYAMtA5LdlROTaj1Ku21HkGlLMsC7AmDIGDqW67Q=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/channel/UCy_Sf1-7oxsWS2lUODVYCaQ","UCy_Sf1-7oxsWS2lUODVYCaQ",TRUE,"none",0,"2023-11-06T23:06:03Z","2023-11-06T23:06:03Z","UgzXs7WoJYOKooiHflN4AaABAg.9wn7axJnFsx9wn8SduL6Wh","UgzXs7WoJYOKooiHflN4AaABAg",NA
"2062",2062,"UCeY0bbntWzzVIaj2z3QigXg","oZUot1er0F4","Aka If all the other means of election interference don&#39;t work we&#39;ll just stop the vote counting and then come back with the right amount of votes again.<br><br><br><br>Nailed it Demokkkrat","Aka If all the other means of election interference don't work we'll just stop the vote counting and then come back with the right amount of votes again.



Nailed it Demokkkrat","@Goodstuffevery1","https://yt3.ggpht.com/ytc/AIf8zZQUAxtqACNqesTJ5APaApUI6-Inh9dXEAYYkGNv196GYLgB7b_87t4dEPHE6Pir=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/channel/UCabModKmEvbh1oOqjh4WSiQ","UCabModKmEvbh1oOqjh4WSiQ",TRUE,"none",0,"2023-11-06T23:13:21Z","2023-11-06T23:13:21Z","UgzXs7WoJYOKooiHflN4AaABAg.9wn7axJnFsx9wn9I8_Yyi4","UgzXs7WoJYOKooiHflN4AaABAg",NA
"2063",2063,"UCeY0bbntWzzVIaj2z3QigXg","oZUot1er0F4","Polling is absolutely worthless this far out and with the end of land lines it is inaccurate all the time.","Polling is absolutely worthless this far out and with the end of land lines it is inaccurate all the time.","@matthewhuszarik4173","https://yt3.ggpht.com/ytc/AIf8zZQHXMBYa-gUZ2VF9TvGgY6P9YGB_49m1n6buQ=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/channel/UCXSSaausvFvtV-YFR4my0Bg","UCXSSaausvFvtV-YFR4my0Bg",TRUE,"none",2,"2023-11-06T22:58:10Z","2023-11-06T22:58:10Z","UgyFkhrB83Z94y5Ny1h4AaABAg",NA,NA
"2064",2064,"UCeY0bbntWzzVIaj2z3QigXg","oZUot1er0F4","How could anyone vote for Biden or any democrat after the last 3 years we have had.","How could anyone vote for Biden or any democrat after the last 3 years we have had.","@GearHeadMoto","https://yt3.ggpht.com/bwOQnuy9IVpb5mBqMd-kDKGEl2zf4Rc1W-hoTt58Ur3gt_gwcgeWSdVwPeik8V1zWKOlOpF3QA=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/channel/UCnXnVJ7K9JNzL9PFhf-cONA","UCnXnVJ7K9JNzL9PFhf-cONA",TRUE,"none",20,"2023-11-06T22:57:53Z","2023-11-06T22:57:53Z","UgwEsrkKhu1FfUoJl9l4AaABAg",NA,NA
"2065",2065,"UCeY0bbntWzzVIaj2z3QigXg","oZUot1er0F4","Trump<U+0001F4AA><U+0001F4AA><U+0001F4AA>","Trump<U+0001F4AA><U+0001F4AA><U+0001F4AA>","@sammyc7793","https://yt3.ggpht.com/ytc/AIf8zZTtpYWu5Dca5dV4fSUytahnldDsHJiWU1hT6Zx4nrzv3tiq2Ost12f-8LXTF2g3=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/channel/UCRjmzg69Ff3zlnH7jCYgd3g","UCRjmzg69Ff3zlnH7jCYgd3g",TRUE,"none",3,"2023-11-06T22:57:41Z","2023-11-06T22:57:41Z","Ugx1N6x7ui0JfwlQQGV4AaABAg",NA,NA
"2066",2066,"UCeY0bbntWzzVIaj2z3QigXg","oZUot1er0F4","The children of God understand the spiritual meaning of the end times 3&amp;half days of Rev.11:11 and the churches know nothing because they did not obey Matt <a href=""https://www.youtube.com/watch?v=oZUot1er0F4&amp;t=24m15s"">24:15</a>","The children of God understand the spiritual meaning of the end times 3&half days of Rev.11:11 and the churches know nothing because they did not obey Matt 24:15","@chrisgruse3564","https://yt3.ggpht.com/ytc/AIf8zZSkHaD9Mg8u3LQkzzpjnJ7O9HxfemupLvpDxF_eRA=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/channel/UCDoaWxJJWbSEtNsxtYUeC6g","UCDoaWxJJWbSEtNsxtYUeC6g",TRUE,"none",0,"2023-11-06T22:57:40Z","2023-11-06T22:57:40Z","UgzLedUVwZkbhIFEQbB4AaABAg",NA,NA
"2067",2067,"UCeY0bbntWzzVIaj2z3QigXg","oZUot1er0F4","Polls dont mean crap period","Polls dont mean crap period","@fernandomoreno8864","https://yt3.ggpht.com/ytc/AIf8zZSEv9FDx_l7OsShGyo-o8QwRxHjNayYBBvPP_to_A=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/channel/UCsTbs-nnC6FKgArFId8Rxyg","UCsTbs-nnC6FKgArFId8Rxyg",TRUE,"none",0,"2023-11-06T22:57:37Z","2023-11-06T22:57:37Z","Ugzf_1jxOzyyFNqXdv94AaABAg",NA,NA
"2068",2068,"UCeY0bbntWzzVIaj2z3QigXg","oZUot1er0F4","Thats because black Americans are waking up to the facts that the democrats have been taking them for granted for years","Thats because black Americans are waking up to the facts that the democrats have been taking them for granted for years","@mikehigh3120","https://yt3.ggpht.com/ytc/AIf8zZShQRz3CtFwSNGyxVKfk_B3xwRGfbo6hXLaKA=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/channel/UCPv6KYYxNBQ_U2VVzsO2_6A","UCPv6KYYxNBQ_U2VVzsO2_6A",TRUE,"none",1,"2023-11-06T22:57:34Z","2023-11-06T22:57:34Z","UgyV8gVsDfDKKfVRfYl4AaABAg",NA,NA
"2069",2069,"UCeY0bbntWzzVIaj2z3QigXg","oZUot1er0F4","Why ? I&#39;ll tell you why. We are winning because we see now how evil some big time Democrats are. They are very transparent. Evil.","Why ? I'll tell you why. We are winning because we see now how evil some big time Democrats are. They are very transparent. Evil.","@GarbanzoCannellini","https://yt3.ggpht.com/XzbpHhqm40cb5fTW6_44eGk7YmK-Xm-lblsrMMGl3qmOSSdJ1HLRFl-Z4JX64zxMkcnqTIkGzw=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/channel/UCof5tu-LTwOgy0IaERu9uwQ","UCof5tu-LTwOgy0IaERu9uwQ",TRUE,"none",1,"2023-11-06T22:57:23Z","2023-11-06T22:57:23Z","UgxI5j5RVxFLrcNehgp4AaABAg",NA,NA
"2070",2070,"UCeY0bbntWzzVIaj2z3QigXg","oZUot1er0F4","This is amazing because maybe GOP will pick Trump now.<br><br>And lose Guinness Record style in 2024","This is amazing because maybe GOP will pick Trump now.

And lose Guinness Record style in 2024","@papadampreach","https://yt3.ggpht.com/ytc/AIf8zZRIYpB6ZnwixhGRKQqoRjUgnpB11gQQ_tBNng=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/channel/UC9aEVnCSGsgbr2TbUnUnKyg","UC9aEVnCSGsgbr2TbUnUnKyg",TRUE,"none",2,"2023-11-06T22:57:21Z","2023-11-06T22:57:21Z","UgzejpKxSGh36LSc_8d4AaABAg",NA,NA
"2071",2071,"UCeY0bbntWzzVIaj2z3QigXg","oZUot1er0F4","Biden won&#39;t even be able to run for president <U+0001F602>","Biden won't even be able to run for president <U+0001F602>","@user-hz8xs3rh4z","https://yt3.ggpht.com/ytc/AIf8zZR7-_ebg1qxTpFlo1cpZm3G4jU_jqXjeJOWaehXUJgGYqe3h62h4SaWAG3bpQbC=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/channel/UCwZVkaAwO6XAC79Gaf8TC9A","UCwZVkaAwO6XAC79Gaf8TC9A",TRUE,"none",3,"2023-11-06T22:57:20Z","2023-11-06T22:57:20Z","Ugw_oDn4bo7tZ7y-cbN4AaABAg",NA,NA
"2072",2072,"UCeY0bbntWzzVIaj2z3QigXg","oZUot1er0F4","I<U+2019>m kinda worried if He ends up president  like there won<U+2019>t be an America","I<U+2019>m kinda worried if He ends up president  like there won<U+2019>t be an America","@user-ce6pd7pd8y","https://yt3.ggpht.com/ytc/AIf8zZQIa0wdgvvlrcIFcJO9AsZLUmJJ-DDxsf43WyLINgEeY9yW0b3OT5dc9nGvfwjK=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/channel/UCXMBMURdWlD7hPF1cAEs-gQ","UCXMBMURdWlD7hPF1cAEs-gQ",TRUE,"none",0,"2023-11-06T22:57:16Z","2023-11-06T22:57:16Z","UgwhYX5fJ5hrGdlnYDF4AaABAg",NA,NA
"2073",2073,"UCeY0bbntWzzVIaj2z3QigXg","oZUot1er0F4","STOP reporting this junk. Polls do not matter!! I lie on them all the time <U+2764><U+FE0F><br>And it<U+2019>s a year away! Stop being a click bait channel <U+0001F644>","STOP reporting this junk. Polls do not matter!! I lie on them all the time <U+2764><U+FE0F>
And it<U+2019>s a year away! Stop being a click bait channel <U+0001F644>","@DeKKH","https://yt3.ggpht.com/D14WuTSx8w7L1vd5pz8vFgHQozsVMk4eHM_05ohGMoFr2h-nxfL9-HcElOC8hX_jMPQoM-gIXBo=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/channel/UCR1j8uQNXrYcJyhqc-TbEwA","UCR1j8uQNXrYcJyhqc-TbEwA",TRUE,"none",1,"2023-11-06T22:57:08Z","2023-11-06T22:57:08Z","Ugxf06pmRc0DeLBBIIt4AaABAg",NA,NA
"2074",2074,"UCeY0bbntWzzVIaj2z3QigXg","oZUot1er0F4","Why the trump polls??? He is ineligible to run!!!","Why the trump polls??? He is ineligible to run!!!","@leroybyrd6645","https://yt3.ggpht.com/ytc/AIf8zZSKTWMrzW9Wv16yWy1w703HP2QnuhMfKHxCcQ=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/channel/UCnChf2GZHlErkp8BI8Md77Q","UCnChf2GZHlErkp8BI8Md77Q",TRUE,"none",1,"2023-11-06T22:56:54Z","2023-11-06T22:56:54Z","UgxjpfiJSrjofcA76Ct4AaABAg",NA,NA
"2075",2075,"UCeY0bbntWzzVIaj2z3QigXg","oZUot1er0F4","When y&#39;all going to report the truth for once","When y'all going to report the truth for once","@robertblymiller9560","https://yt3.ggpht.com/ytc/AIf8zZT464uEkWvfMItvLFhn8iFwwm1CsmypQCl1YrJT1w=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/channel/UCSeEUw69fI6aVnShAGbGFJw","UCSeEUw69fI6aVnShAGbGFJw",TRUE,"none",13,"2023-11-06T22:56:52Z","2023-11-06T22:56:52Z","UgzBnXEcQJl-k17W2Ux4AaABAg",NA,NA
"2076",2076,"UCeY0bbntWzzVIaj2z3QigXg","oZUot1er0F4","Biden is a creep.","Biden is a creep.","@bgreen3670","https://yt3.ggpht.com/ytc/AIf8zZReqwW0DhIidvm1yxwMWIPX9Ln9nnsUP_jopA=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/channel/UC0W0jRFnKIKPw_JYSYMJJYQ","UC0W0jRFnKIKPw_JYSYMJJYQ",TRUE,"none",2,"2023-11-06T22:56:46Z","2023-11-06T22:56:46Z","UgyUTOblqLyWOmHSnpp4AaABAg",NA,NA
"2077",2077,"UCeY0bbntWzzVIaj2z3QigXg","oZUot1er0F4","Trump 2024","Trump 2024","@elvinechevarria8079","https://yt3.ggpht.com/ytc/AIf8zZTev2_iiqv_5qH-F71b9cm-ZUtYhIqKVZqj4A=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/channel/UCzovE7WZmWGOwpJKMUEtChQ","UCzovE7WZmWGOwpJKMUEtChQ",TRUE,"none",3,"2023-11-06T22:56:44Z","2023-11-06T22:56:44Z","UgyU6KKc4LX50VaHftF4AaABAg",NA,NA
"2078",2078,"UCeY0bbntWzzVIaj2z3QigXg","oZUot1er0F4","Not worried at all <U+0001F602><U+0001F602><U+0001F602><U+0001F602> ask Mitt and Hillary if polls are acturate <U+0001F602><U+0001F602><U+0001F602> let&#39;s not forget who answers &quot;polls&quot;","Not worried at all <U+0001F602><U+0001F602><U+0001F602><U+0001F602> ask Mitt and Hillary if polls are acturate <U+0001F602><U+0001F602><U+0001F602> let's not forget who answers ""polls""","@mr.balloffur","https://yt3.ggpht.com/ytc/AIf8zZTvVAekhHkw2k9RGuKUgCCdUpTLsllkyRbEy02kJw=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/channel/UCDloxgTzeoSHcGumTyAqIbw","UCDloxgTzeoSHcGumTyAqIbw",TRUE,"none",7,"2023-11-06T22:56:38Z","2023-11-06T22:56:38Z","UgwMrpCMFfqZZrVWu-R4AaABAg",NA,NA
"2079",2079,"UCeY0bbntWzzVIaj2z3QigXg","oZUot1er0F4","Everybody done knows the king is coming back Donald Trump half of us don&#39;t even need to vote","Everybody done knows the king is coming back Donald Trump half of us don't even need to vote","@Eugene-eg4ex","https://yt3.ggpht.com/ytc/AIf8zZRTpqNqn9tkfCr2b2Z8_sMe3761vA5zlsabsV3eC0uldCMXmbwcwNV_K6gD945q=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/channel/UCu3WcHOqdduVo9RSbkBncfw","UCu3WcHOqdduVo9RSbkBncfw",TRUE,"none",1,"2023-11-06T22:56:33Z","2023-11-06T22:56:51Z","UgyCXk7re8xhqL1FdyF4AaABAg",NA,NA
"2080",2080,"UCeY0bbntWzzVIaj2z3QigXg","oZUot1er0F4","FAKE ASF NEWS <U+0001F602><U+0001F602><U+0001F602>","FAKE ASF NEWS <U+0001F602><U+0001F602><U+0001F602>","@LOCKHIMUP2024","https://yt3.ggpht.com/ytc/AIf8zZRK0Gyy-wbGrcsTVE6Hy0a384_nNP0IA1aUlCu4r-Snjyq_puBoJ_oU9gcx1lew=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/channel/UCdoqThqmXxr0Z2FJflU9D9Q","UCdoqThqmXxr0Z2FJflU9D9Q",TRUE,"none",1,"2023-11-06T22:56:30Z","2023-11-06T22:56:30Z","UgyPp8lp2WaNmNKtWEZ4AaABAg",NA,NA
"2081",2081,"UCeY0bbntWzzVIaj2z3QigXg","oZUot1er0F4","<a href=""https://www.youtube.com/watch?v=oZUot1er0F4&amp;t=11m11s"">11:11</a> And after three days and an half the spirit of life from God entered into them, and they stood upon their feet; and great fear fell upon them which saw them.<a href=""https://www.youtube.com/watch?v=oZUot1er0F4&amp;t=11m12s"">11:12</a> And they heard a great voice from heaven saying unto them, Come up hither. And they ascended up to heaven in a cloud; and their enemies beheld them.<a href=""https://www.youtube.com/watch?v=oZUot1er0F4&amp;t=11m13s"">11:13</a> And the same hour was there a great earthquake, and the tenth part of the city fell, and in the earthquake were slain of men seven thousand: and the remnant were affrighted, and gave glory to the God of heaven. Revelation","11:11 And after three days and an half the spirit of life from God entered into them, and they stood upon their feet; and great fear fell upon them which saw them.11:12 And they heard a great voice from heaven saying unto them, Come up hither. And they ascended up to heaven in a cloud; and their enemies beheld them.11:13 And the same hour was there a great earthquake, and the tenth part of the city fell, and in the earthquake were slain of men seven thousand: and the remnant were affrighted, and gave glory to the God of heaven. Revelation","@chrisgruse3564","https://yt3.ggpht.com/ytc/AIf8zZSkHaD9Mg8u3LQkzzpjnJ7O9HxfemupLvpDxF_eRA=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/channel/UCDoaWxJJWbSEtNsxtYUeC6g","UCDoaWxJJWbSEtNsxtYUeC6g",TRUE,"none",4,"2023-11-06T22:56:25Z","2023-11-06T22:56:25Z","UgxbeA2ZU8JZ9YWgwpx4AaABAg",NA,NA
"2082",2082,"UCeY0bbntWzzVIaj2z3QigXg","oZUot1er0F4","Trump loves our country and he frights for our country and he stands up for us the people","Trump loves our country and he frights for our country and he stands up for us the people","@GraceEarney-di6vj","https://yt3.ggpht.com/ytc/AIf8zZR_SFzl-0Xx2PqC1ijafCxGO-RnBQJ6jCNEeDAhImMSEGbkqhb1OQRGhwkb8c9M=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/channel/UCZRzMEvyYclXYMAmX63COFw","UCZRzMEvyYclXYMAmX63COFw",TRUE,"none",50,"2023-11-06T22:56:23Z","2023-11-06T22:56:23Z","UgwIncHvErzKPQ5liwZ4AaABAg",NA,NA
"2083",2083,"UCeY0bbntWzzVIaj2z3QigXg","oZUot1er0F4","Biden is backing israeli terrorism and cant even call for a ceasefire. Im a democrat but he is doing such a horrible job lately. He cant read the room","Biden is backing israeli terrorism and cant even call for a ceasefire. Im a democrat but he is doing such a horrible job lately. He cant read the room","@willd9794","https://yt3.ggpht.com/ytc/AIf8zZQYqY4OWILiWEmSjoUrqLM6s9flGHB0zfJsnrppApGvqBfzisQQcibHqwyElyqP=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/channel/UCw246P81fMxlo6Cn1051FmQ","UCw246P81fMxlo6Cn1051FmQ",TRUE,"none",2,"2023-11-06T22:56:06Z","2023-11-06T22:56:54Z","UgzKJ0wMSmJEJUi_LeJ4AaABAg",NA,NA
"2084",2084,"UCeY0bbntWzzVIaj2z3QigXg","oZUot1er0F4","It&#39;s not about the candidates messaging anymore... It&#39;s about the RESULTS they deliver.","It's not about the candidates messaging anymore... It's about the RESULTS they deliver.","@elkillerx","https://yt3.ggpht.com/ytc/AIf8zZQYPZTOvwJ6JvwXX6w76CTGNuOSBpRTjeMZgg5-Uw=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/channel/UCDmtRN3uLB8MT2RNS5pabyA","UCDmtRN3uLB8MT2RNS5pabyA",TRUE,"none",694,"2023-11-06T22:56:03Z","2023-11-06T22:56:03Z","UgyIEs8vip1BZ3Av8xp4AaABAg",NA,NA
"2085",2085,"UCeY0bbntWzzVIaj2z3QigXg","oZUot1er0F4","Well Biden need to show strenght,power,where he and US stands!!.all this middle way he trying on Ukraine,Israel,Iran,China IS NOT WORKING that good..he must decide where US,he standing..in a strong,firm,clear way..his strategy,go some kind of middle way showing weaknes,softnes,uncertainty etc..thats how i see it","Well Biden need to show strenght,power,where he and US stands!!.all this middle way he trying on Ukraine,Israel,Iran,China IS NOT WORKING that good..he must decide where US,he standing..in a strong,firm,clear way..his strategy,go some kind of middle way showing weaknes,softnes,uncertainty etc..thats how i see it","@hrvojesvetec3058","https://yt3.ggpht.com/ytc/AIf8zZTzmmzZPZMkvXDEAPN5H9vS5MY1FfwTkvYJdg=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/channel/UCcGlsk8BEPM_BzbnYc0obGQ","UCcGlsk8BEPM_BzbnYc0obGQ",TRUE,"none",0,"2023-11-06T22:55:49Z","2023-11-06T22:55:49Z","UgyrA6Zh-thgbC96x4N4AaABAg",NA,NA
